business_name,address,category_slug,suburb_slug,contact_email,phone,website,source_url,source_checked_on,verification_status,notes
Highside Automatics,151 Edwardes Street,car-repair,darebin,,+61 3 9462 1139,,https://www.openstreetmap.org/way/583120364,2026-07-15,pending_review,Imported from OpenStreetMap.
LMCT+,,convenience,darebin,,,,https://www.openstreetmap.org/way/583213924,2026-07-15,pending_review,Imported from OpenStreetMap.
Computers and Parts Land,"72 Albert Street, Preston VIC 3072",computer,preston,,+61 3 9470 2285,https://cplonline.com.au/,https://www.openstreetmap.org/way/587353100,2026-07-15,pending_review,Imported from OpenStreetMap.
PC & Laptop Repair,384 High Street,it,darebin,,,,https://www.openstreetmap.org/way/588020955,2026-07-15,pending_review,Imported from OpenStreetMap.
Maurice Blackburn Lawyers,"301 Spring Street, Reservoir VIC 3073",lawyer,reservoir,,,https://www.mauriceblackburn.com.au/contact/reservoir/,https://www.openstreetmap.org/way/592231391,2026-07-15,pending_review,Imported from OpenStreetMap.
Fish Hut Fish and Chips,,fast-food,darebin,,,,https://www.openstreetmap.org/way/592231393,2026-07-15,pending_review,Imported from OpenStreetMap.
Australian Hearing,,hearing-aids,darebin,,,,https://www.openstreetmap.org/way/594029778,2026-07-15,pending_review,Imported from OpenStreetMap.
Shine Lawyers,,lawyer,darebin,,,,https://www.openstreetmap.org/way/594029780,2026-07-15,pending_review,Imported from OpenStreetMap.
McQueen,263 Spring Street,hairdresser,darebin,,,,https://www.openstreetmap.org/way/594029781,2026-07-15,pending_review,Imported from OpenStreetMap.
Home Make It,265 Spring Street,houseware,darebin,,,,https://www.openstreetmap.org/way/594029782,2026-07-15,pending_review,Imported from OpenStreetMap.
Bologna Smallgoods,,deli,darebin,,,,https://www.openstreetmap.org/way/594029785,2026-07-15,pending_review,Imported from OpenStreetMap.
Phon Pi Sai,,restaurant,darebin,,,,https://www.openstreetmap.org/way/594029787,2026-07-15,pending_review,Imported from OpenStreetMap.
La Porchetta,275 Spring Street,restaurant,darebin,,,,https://www.openstreetmap.org/way/594029790,2026-07-15,pending_review,Imported from OpenStreetMap.
Lilypad Florist,277 Spring Street,florist,darebin,,,,https://www.openstreetmap.org/way/594029792,2026-07-15,pending_review,Imported from OpenStreetMap.
Darebin Community Legal Centre,279 Spring Street,lawyer,darebin,,,,https://www.openstreetmap.org/way/594029793,2026-07-15,pending_review,Imported from OpenStreetMap.
Danny's Coin Laundry,"923 High Street, Thornbury VIC 3071",laundry,thornbury,,,,https://www.openstreetmap.org/way/597556267,2026-07-15,pending_review,Imported from OpenStreetMap.
Hencho En Mexico,"921 High Street, Thornbury VIC 3071",restaurant,thornbury,,+61 3 9416 8789,https://hechoenmexico.com.au/thornbury/,https://www.openstreetmap.org/way/597556268,2026-07-15,pending_review,Imported from OpenStreetMap.
Buff Me Up,"919 High Street, Thornbury VIC 3071",beauty,thornbury,,+61 3 9484 3575,,https://www.openstreetmap.org/way/597556269,2026-07-15,pending_review,Imported from OpenStreetMap.
Umberto Espresso Bar,"917 High Street, Thornbury VIC 3071",restaurant,thornbury,,+61 3 9484 8654,https://www.umberto.com.au/,https://www.openstreetmap.org/way/597556270,2026-07-15,pending_review,Imported from OpenStreetMap.
Ballard's,"915 High Street, Thornbury VIC 3071",restaurant,thornbury,,,https://carrot-jellyfish-7mgz.squarespace.com/,https://www.openstreetmap.org/way/597556271,2026-07-15,pending_review,Imported from OpenStreetMap.
Icecream Social,"907 High Street, Thornbury VIC 3071",ice-cream,thornbury,,,https://icecreamsocial.com.au/,https://www.openstreetmap.org/way/597556273,2026-07-15,pending_review,Imported from OpenStreetMap.
Lulu's Melbourne,"905 High Street, Thornbury VIC 3071",music,thornbury,,,https://lulusmelb.com/,https://www.openstreetmap.org/way/597556274,2026-07-15,pending_review,Imported from OpenStreetMap.
Spice Treasure,"903 High Street, Thornbury VIC 3071",restaurant,thornbury,,+61 3 9480 3361,,https://www.openstreetmap.org/way/597556275,2026-07-15,pending_review,Imported from OpenStreetMap.
Swill,"901 High Street, Thornbury VIC 3071",bar,thornbury,,,,https://www.openstreetmap.org/way/597556276,2026-07-15,pending_review,Imported from OpenStreetMap.
Fish On High,"844 High Street, Thornbury VIC 3071",fast-food,thornbury,,+61 3 9484 2668,https://www.fishonhigh.com/,https://www.openstreetmap.org/way/597556280,2026-07-15,pending_review,Imported from OpenStreetMap.
Front Cover,"838-840 High Street, Thornbury VIC 3071",wholesale,thornbury,,+61 3 9826 1888,https://www.frontcover.com.au/melbourne-wholesale-fashion/,https://www.openstreetmap.org/way/597556281,2026-07-15,pending_review,Imported from OpenStreetMap.
Reborn Hair,"836 High Street, Thornbury VIC 3071",hairdresser,thornbury,,+61 3 9484 9977,https://www.rebornhair.com.au/,https://www.openstreetmap.org/way/597556282,2026-07-15,pending_review,Imported from OpenStreetMap.
Wolf and Swill,"826 High Street, Thornbury VIC 3071",bar,thornbury,,,https://www.wolfandswill.com/,https://www.openstreetmap.org/way/597556288,2026-07-15,pending_review,Imported from OpenStreetMap.
Fully Booked,"824 High Street, Thornbury VIC 3071",books,thornbury,,,,https://www.openstreetmap.org/way/597556289,2026-07-15,pending_review,Imported from OpenStreetMap.
Nasty's,"806 High Street, Thornbury VIC 3071",bar,thornbury,,,https://nastys.com.au/,https://www.openstreetmap.org/way/597556297,2026-07-15,pending_review,Imported from OpenStreetMap.
The Last Hurrah,"804 High Street, Thornbury VIC 3071",funeral-directors,thornbury,,,https://www.lasthurrahfunerals.com.au/,https://www.openstreetmap.org/way/597556298,2026-07-15,pending_review,Imported from OpenStreetMap.
Profile Doors,"899 High Street, Thornbury VIC 3071",doors,thornbury,,,https://www.profiledoors.com.au/,https://www.openstreetmap.org/way/604106901,2026-07-15,pending_review,Imported from OpenStreetMap.
Lords of the North,"895 High Street, Thornbury VIC 3071",hairdresser,thornbury,,+61 3 9484 9639,https://www.lotnbarber.com/,https://www.openstreetmap.org/way/604106903,2026-07-15,pending_review,Imported from OpenStreetMap.
DK Picture Framing,"893 High Street, Thornbury VIC 3071",frame,thornbury,,+61 3 9484 6322,https://www.dkpictureframing.websyte.com.au/,https://www.openstreetmap.org/way/604106904,2026-07-15,pending_review,Imported from OpenStreetMap.
G.J. Gardner Homes,"889 High Street, Thornbury VIC 3071",builder,thornbury,,+61 3 9467 1383,https://www.gjgardner.com.au/,https://www.openstreetmap.org/way/604106906,2026-07-15,pending_review,Imported from OpenStreetMap.
All Are Welcome,"887 High Street, Thornbury VIC 3071",bakery,thornbury,,,https://all-are-welcome.com/,https://www.openstreetmap.org/way/604106907,2026-07-15,pending_review,Imported from OpenStreetMap.
Allure Bathrooms,"367 Bell Street, Preston VIC 3072",bathroom-furnishing,preston,,,https://www.allurebathrooms.com.au/,https://www.openstreetmap.org/way/609071111,2026-07-15,pending_review,Imported from OpenStreetMap.
Duval,"60 High Street, VIC 3070",hairdresser,darebin,,,https://salonduval.com.au/,https://www.openstreetmap.org/way/609091115,2026-07-15,pending_review,Imported from OpenStreetMap.
17sundays,62 High Street,clothes,darebin,,,,https://www.openstreetmap.org/way/609091116,2026-07-15,pending_review,Imported from OpenStreetMap.
Westgarth Pharmacy,64 High Street,pharmacy,darebin,,+61 3 9481 3807,https://www.westgarthpharmacy.com.au/,https://www.openstreetmap.org/way/609091118,2026-07-15,pending_review,Imported from OpenStreetMap.
Vex,"66-68 High Street, Northcote VIC 3070",restaurant,northcote,,,https://www.vexdining.com/,https://www.openstreetmap.org/way/609091120,2026-07-15,pending_review,Imported from OpenStreetMap.
Phil's Bakehouse & Cafe,"72 High Street, Northcote VIC 3070",bakery,northcote,,,,https://www.openstreetmap.org/way/609091123,2026-07-15,pending_review,Imported from OpenStreetMap.
Serendib,"76 High Street, Northcote VIC 3070",restaurant,northcote,,,https://serendibnorthcote.com.au/,https://www.openstreetmap.org/way/609091127,2026-07-15,pending_review,Imported from OpenStreetMap.
Inzagi,"78-80;80 High Street, VIC 3070",clothes,darebin,,,https://inzagi.com.au/,https://www.openstreetmap.org/way/609091132,2026-07-15,pending_review,Imported from OpenStreetMap.
Danny's Dry Cleaning,88 High Street,dry-cleaning,darebin,,,,https://www.openstreetmap.org/way/609091137,2026-07-15,pending_review,Imported from OpenStreetMap.
OnTap Data,"90 High Street, VIC 3070",company,darebin,,,,https://www.openstreetmap.org/way/609091138,2026-07-15,pending_review,Imported from OpenStreetMap.
Taxiboat,94 High Street,restaurant,darebin,,+61 3 9482 7882,https://taxiboat.com.au/,https://www.openstreetmap.org/way/609091148,2026-07-15,pending_review,Imported from OpenStreetMap.
Samuel Pepys,96 High Street,alcohol,darebin,,+61 3 9481 2449,https://samuelpepys.com.au/,https://www.openstreetmap.org/way/609091151,2026-07-15,pending_review,Imported from OpenStreetMap.
Ferdinand,98-100 High Street,restaurant,darebin,,+61 3 9042 7247,https://ferdinand.com.au/,https://www.openstreetmap.org/way/609091154,2026-07-15,pending_review,Imported from OpenStreetMap.
Base Camp,102 High Street,restaurant,darebin,,+61 3 9482 1168,https://www.basecamprestaurant.com.au/,https://www.openstreetmap.org/way/609091161,2026-07-15,pending_review,Imported from OpenStreetMap.
Primo,104 High Street,restaurant,darebin,,+61 3 9482 2000,https://eatprimo.com.au/,https://www.openstreetmap.org/way/609091164,2026-07-15,pending_review,Imported from OpenStreetMap.
Thornbury Picture House,"802 High Street, Thornbury VIC 3071",cinema,thornbury,,,https://thornburypicturehouse.com.au/,https://www.openstreetmap.org/way/612405886,2026-07-15,pending_review,Imported from OpenStreetMap.
Think Thornbury,"800 High Street, Thornbury VIC 3071",yes,thornbury,,,https://thinkthornbury.com/,https://www.openstreetmap.org/way/612405887,2026-07-15,pending_review,Imported from OpenStreetMap.
The Dog's Lounge,"798 High Street, Thornbury VIC 3071",pet-grooming,thornbury,,+61 3 9480 5063,https://thedogslounge.com.au/,https://www.openstreetmap.org/way/612405888,2026-07-15,pending_review,Imported from OpenStreetMap.
Luther's,"796 High Street, Thornbury VIC 3071",ice-cream,thornbury,,,https://www.luthers.com.au/,https://www.openstreetmap.org/way/612405890,2026-07-15,pending_review,Imported from OpenStreetMap.
Greek Street Food,"794 High Street, Thornbury VIC 3071",restaurant,thornbury,,+61 3 9484 9478,https://www.greekstreetfood.com.au/,https://www.openstreetmap.org/way/612405891,2026-07-15,pending_review,Imported from OpenStreetMap.
G'day Kitty,"776 High Street, Thornbury VIC 3071",yes,thornbury,,,https://www.gdaykitty.com.au/,https://www.openstreetmap.org/way/612405904,2026-07-15,pending_review,Imported from OpenStreetMap.
Collin & Kirk,"774 High Street, Thornbury VIC 3071",optician,thornbury,,+61 3 9484 1127,https://collinandkirk.com.au/,https://www.openstreetmap.org/way/612405905,2026-07-15,pending_review,Imported from OpenStreetMap.
GC Perry & Co,"768 High Street, Thornbury VIC 3071",accountant,thornbury,,+61 3 9484 5050,,https://www.openstreetmap.org/way/615101434,2026-07-15,pending_review,Imported from OpenStreetMap.
Woodards Commercial,"766 High Street, Thornbury VIC 3071",estate-agent,thornbury,,,,https://www.openstreetmap.org/way/615101436,2026-07-15,pending_review,Imported from OpenStreetMap.
Thomas A. Riddell,"762 High Street, Thornbury VIC 3071",estate-agent,thornbury,,+61 3 9484 0664,https://thomasriddell.com.au/,https://www.openstreetmap.org/way/615101439,2026-07-15,pending_review,Imported from OpenStreetMap.
Sensational Beauty Clinic,"760 High Street, Thornbury VIC 3071",beauty,thornbury,,+61 3 9484 8388,https://www.sensationalbeautyclinic.com/,https://www.openstreetmap.org/way/615101441,2026-07-15,pending_review,Imported from OpenStreetMap.
GMB Infinity,"758 High Street, Thornbury VIC 3071",financial-advisor,thornbury,,+61 3 9480 0388,,https://www.openstreetmap.org/way/615101442,2026-07-15,pending_review,Imported from OpenStreetMap.
The Music Jungle,"746 High Street, Thornbury VIC 3071",music,thornbury,,,,https://www.openstreetmap.org/way/617277652,2026-07-15,pending_review,Imported from OpenStreetMap.
Dean's Picture Framing,"742 High Street, Thornbury VIC 3071",frame,thornbury,,+61 3 9480 3963,,https://www.openstreetmap.org/way/617277654,2026-07-15,pending_review,Imported from OpenStreetMap.
Perimeter Books,"734 High Street, Thornbury VIC 3071",books,thornbury,hello@perimeterbooks.com,+61 3 9484 8101,https://www.perimeterbooks.com/,https://www.openstreetmap.org/way/617277658,2026-07-15,pending_review,Imported from OpenStreetMap.
Nefertitti Massage & Katie Shisha,"783 High Street, Thornbury VIC 3071",massage,thornbury,,+61 3 9480 5422,https://shisha-bar-katies-shisha.business.site/,https://www.openstreetmap.org/way/617277675,2026-07-15,pending_review,Imported from OpenStreetMap.
Venus & Mars,"781 High Street, Thornbury VIC 3071",clothes,thornbury,,,,https://www.openstreetmap.org/way/617277676,2026-07-15,pending_review,Imported from OpenStreetMap.
Best Home Furniture & Bedding,"773 High Street, Thornbury VIC 3071",furniture,thornbury,,+61 3 9484 2883,https://www.paylessmattressbeds.com.au/,https://www.openstreetmap.org/way/617284727,2026-07-15,pending_review,Imported from OpenStreetMap.
Star Therapy Care,"771 High Street, Thornbury VIC 3071",massage,thornbury,,,,https://www.openstreetmap.org/way/617284728,2026-07-15,pending_review,Imported from OpenStreetMap.
The Saltiest Dog,"763a High Street, Thornbury VIC 3071",pet,thornbury,,,https://the-saltiest-dog.com.au/,https://www.openstreetmap.org/way/617284730,2026-07-15,pending_review,Imported from OpenStreetMap.
Thornbury Carburettors,"763 High Street, Thornbury VIC 3071",car-repair,thornbury,,+61 3 9480 2108,https://www.thornburycarburettors.com.au/,https://www.openstreetmap.org/way/617284732,2026-07-15,pending_review,Imported from OpenStreetMap.
Art Detailing,"700 High Street, Thornbury VIC 3071",car-wash,thornbury,,,,https://www.openstreetmap.org/way/617286957,2026-07-15,pending_review,Imported from OpenStreetMap.
Flowers to Love,"684 High Street, Thornbury VIC 3071",florist,thornbury,,,https://flowerstolove.com.au/,https://www.openstreetmap.org/way/617286963,2026-07-15,pending_review,Imported from OpenStreetMap.
The Specialist Barber,"676 High Street, Thornbury VIC 3071",hairdresser,thornbury,,+61 3 9416 8000,https://thespecialistbarber.com.au/,https://www.openstreetmap.org/way/617287479,2026-07-15,pending_review,Imported from OpenStreetMap.
Sianas & Associates,"674 High Street, Thornbury VIC 3071",accountant,thornbury,,+61 3 9484 3370,,https://www.openstreetmap.org/way/617287480,2026-07-15,pending_review,Imported from OpenStreetMap.
Thornbury Veterinary Hospital,"670-672 High Street, Thornbury VIC 3071",veterinary,thornbury,,+61 3 9480 1333,https://www.thornburyvet.com.au/,https://www.openstreetmap.org/way/617287484,2026-07-15,pending_review,Imported from OpenStreetMap.
Thornbury Laundrette,"668 High Street, Thornbury VIC 3071",laundry,thornbury,,,,https://www.openstreetmap.org/way/617287486,2026-07-15,pending_review,Imported from OpenStreetMap.
Sunny Electronics,"662-664 High Street, Thornbury VIC 3071",electronics,thornbury,,+61 3 9416 7747,https://www.sunnyelectronics.com.au/,https://www.openstreetmap.org/way/617287490,2026-07-15,pending_review,Imported from OpenStreetMap.
Comito Iacovino & Co,"660 High Street, Thornbury VIC 3071",lawyer,thornbury,,+61 3 9480 1544,https://www.comito.com.au/,https://www.openstreetmap.org/way/617287491,2026-07-15,pending_review,Imported from OpenStreetMap.
Franklin's Bar,"646 High Street, Thornbury VIC 3071",bar,thornbury,,,https://www.franklinsbar.com/,https://www.openstreetmap.org/way/617287493,2026-07-15,pending_review,Imported from OpenStreetMap.
The Old Dog Cafe,"618 High Street, Thornbury VIC 3071",cafe,thornbury,,+61 3 8596 0943,https://theolddogcafe.com.au/,https://www.openstreetmap.org/way/617289783,2026-07-15,pending_review,Imported from OpenStreetMap.
Lestat Hair,"616 High Street, Thornbury VIC 3071",hairdresser,thornbury,,+61 3 9484 5754,https://lestat-hair.business.site/,https://www.openstreetmap.org/way/617289784,2026-07-15,pending_review,Imported from OpenStreetMap.
Il Bolide Rosso,"610-612 High Street, Thornbury VIC 3071",car-repair,thornbury,,+61 3 9484 6534,https://ilboliderosso.com/,https://www.openstreetmap.org/way/617289786,2026-07-15,pending_review,Imported from OpenStreetMap.
